128	-3.3083	2.2483	-0.00046393	-0.0014103
129	-3.3317	2.2136	-0.00047593	-0.0014036
130	-3.3547	2.1786	-0.00048794	-0.001397
131	-3.3773	2.1433	-0.00049997	-0.0013904
132	-3.3996	2.1078	-0.00051206	-0.0013837
133	-3.4215	2.0721	-0.00052422	-0.0013771
134	-3.443	2.0362	-0.00053647	-0.0013705
135	-3.4308	1.9808	-0.00055634	-0.0013714
136	-3.3975	1.9615	-0.00056351	-0.0013792
137	-3.3642	1.9423	-0.00057032	-0.0013873
138	-3.3309	1.9231	-0.00057671	-0.0013954
139	-3.2976	1.9038	-0.00058267	-0.0014037
140	-3.2643	1.8846	-0.00058814	-0.001412
141	-3.2309	1.8654	-0.0005931	-0.0014203
142	-3.1976	1.8462	-0.00059749	-0.0014286
143	-3.1643	1.8269	-0.0006013	-0.0014367
144	-3.131	1.8077	-0.00060447	-0.0014446
145	-3.0977	1.7885	-0.00060699	-0.0014523
146	-3.0644	1.7692	-0.00060884	-0.0014597
147	-3.0122	1.7823	-0.00060099	-0.0014768
148	-2.993	1.8144	-0.00059228	-0.001487
149	-2.9734	1.8463	-0.00058385	-0.0014975
150	-2.9535	1.8779	-0.00057567	-0.0015083
151	-2.9333	1.9094	-0.00056774	-0.0015194
152	-2.9127	1.9406	-0.00056004	-0.0015308
153	-2.8918	1.9716	-0.00055254	-0.0015425
154	-2.8706	2.0024	-0.0005452	-0.0015544
155	-2.849	2.033	-0.00053798	-0.0015667
156	-2.8272	2.0633	-0.00053081	-0.0015792
157	-2.8049	2.0934	-0.00052357	-0.0015919
158	-2.7824	2.1232	-0.00051606	-0.0016049
159	-2.7596	2.1528	-0.00050807	-0.0016181
160	-2.7364	2.1822	-0.0005	-0.00163
161	-2.7129	2.2113	-0.00048762	-0.0016378
162	-2.6892	2.2402	-0.00047516	-0.0016444
163	-2.6651	2.2688	-0.0004622	-0.0016512
164	-2.6407	2.2971	-0.00044896	-0.0016583
165	-2.616	2.3252	-0.00043562	-0.0016656
166	-2.591	2.3531	-0.00042231	-0.0016733
167	-2.5657	2.3806	-0.00040908	-0.0016813
168	-2.5401	2.4079	-0.00039599	-0.0016896
169	-2.5142	2.4349	-0.00038306	-0.0016984
170	-2.4881	2.4616	-0.00037031	-0.0017074
171	-2.4616	2.4881	-0.00035777	-0.0017169
172	-2.4349	2.5142	-0.00034546	-0.0017267
173	-2.4079	2.5401	-0.00033338	-0.001737
174	-2.3806	2.5657	-0.00032155	-0.0017475
175	-2.3531	2.591	-0.00030997	-0.0017585
176	-2.3252	2.616	-0.00029867	-0.0017698
177	-2.2971	2.6407	-0.00028764	-0.0017815
178	-2.2688	2.6651	-0.00027689	-0.0017935
179	-2.2402	2.6892	-0.00026643	-0.0018059
180	-2.2113	2.7129	-0.00025627	-0.0018186
181	-2.1822	2.7364	-0.00024642	-0.0018317
182	-2.1528	2.7596	-0.00023688	-0.0018451
183	-2.1232	2.7824	-0.00022765	-0.0018588
184	-2.0934	2.8049	-0.00021875	-0.0018728
185	-2.0633	2.8272	-0.00021018	-0.001887
186	-2.033	2.849	-0.00020195	-0.0019016
187	-2.0024	2.8706	-0.00019406	-0.0019164
188	-1.9716	2.8918	-0.00018652	-0.0019314
189	-1.9406	2.9127	-0.00017934	-0.0019467
190	-1.9094	2.9333	-0.00017253	-0.0019621
191	-1.8779	2.9535	-0.00016609	-0.0019777
192	-1.8463	2.9734	-0.00016002	-0.0019934
193	-1.8144	2.993	-0.00015435	-0.0020093
194	-1.7823	3.0122	-0.00014906	-0.0020252
195	-1.75	3.0311	-0.00014416	-0.0020412
196	-1.7175	3.0496	-0.00013965	-0.0020573
197	-1.6848	3.0678	-0.00013554	-0.0020733
198	-1.652	3.0856	-0.00013181	-0.0020893
199	-1.6189	3.1031	-0.00012848	-0.0021052
200	-1.5856	3.1202	-0.00012561	-0.002121
201	-1.5522	3.137	-0.00012321	-0.0021364
202	-1.5186	3.1534	-0.00012	-0.00215
203	-1.4848	3.1694	-0.00011336	-0.0021599
204	-1.4509	3.1851	-0.00010589	-0.0021681
205	-1.4167	3.2004	-9.8878e-05	-0.0021759
206	-1.3825	3.2154	-9.2292e-05	-0.0021836
207	-1.348	3.23	-8.6068e-05	-0.0021911
208	-1.3134	3.2442	-8.0184e-05	-0.0021986
209	-1.2787	3.2581	-7.4629e-05	-0.002206
210	-1.2438	3.2715	-6.9397e-05	-0.0022135
211	-1.2088	3.2846	-6.4479e-05	-0.002221
212	-1.1736	3.2974	-5.9864e-05	-0.0022285
213	-1.1383	3.3097	-5.5538e-05	-0.002236
214	-1.1029	3.3217	-5.1488e-05	-0.0022437
215	-1.0673	3.3333	-4.7698e-05	-0.0022514
216	-1.0316	3.3445	-4.4153e-05	-0.0022592
217	-0.99585	3.3553	-4.0839e-05	-0.0022671
218	-0.95994	3.3658	-3.7741e-05	-0.0022752
219	-0.92392	3.3759	-3.4845e-05	-0.0022833
220	-0.88779	3.3855	-3.2139e-05	-0.0022915
221	-0.85156	3.3948	-2.961e-05	-0.0022997
222	-0.81524	3.4037	-2.7246e-05	-0.0023081
223	-0.77882	3.4122	-2.5035e-05	-0.0023165
224	-0.74232	3.4204	-2.2968e-05	-0.0023249
225	-0.70573	3.4281	-2.1033e-05	-0.0023333
226	-0.66906	3.4355	-1.9221e-05	-0.0023416
227	-0.63231	3.4424	-1.7522e-05	-0.0023499
228	-0.59549	3.449	-1.5928e-05	-0.002358
229	-0.5586	3.4551	-1.443e-05	-0.002366
230	-0.52165	3.4609	-1.302e-05	-0.0023737
231	-0.48464	3.4663	-1.1689e-05	-0.0023812
232	-0.44757	3.4713	-1.0431e-05	-0.0023883
233	-0.41045	3.4758	-9.2383e-06	-0.0023949
234	-0.37329	3.48	-8.1043e-06	-0.0024011
235	-0.33608	3.4838	-7.023e-06	-0.0024067
236	-0.29884	3.4872	-5.989e-06	-0.0024116
237	-0.26156	3.4902	-4.9979e-06	-0.0024158
238	-0.22425	3.4928	-4.0467e-06	-0.0024192
239	-0.18691	3.495	-3.1339e-06	-0.0024217
240	-0.14955	3.4968	-2.2606e-06	-0.0024232
241	-0.11218	3.4982	-1.4318e-06	-0.0024236
242	-0.074794	3.4992	-6.5965e-07	-0.0024227
243	-0.037399	3.4998	2.3461e-10	-0.00242
244	0.037399	3.4998	6.1822e-07	-0.0024227
245	0.074794	3.4992	1.3419e-06	-0.0024235
246	0.11218	3.4982	2.1184e-06	-0.002423
247	0.14955	3.4968	2.9364e-06	-0.0024215
248	0.18691	3.495	3.7913e-06	-0.002419
249	0.22425	3.4928	4.6818e-06	-0.0024155
250	0.26156	3.4902	5.6093e-06	-0.0024113
251	0.29884	3.4872	6.5768e-06	-0.0024064
252	0.33608	3.4838	7.5882e-06	-0.0024007
253	0.37329	3.48	8.6485e-06	-0.0023946
254	0.41045	3.4758	9.7635e-06	-0.0023879
255	0.44757	3.4713	1.0939e-05	-0.0023808
256	0.48464	3.4663	1.2182e-05	-0.0023734
257	0.52165	3.4609	1.35e-05	-0.0023657
258	0.5586	3.4551	1.4899e-05	-0.0023577
259	0.59549	3.449	1.6388e-05	-0.0023496
260	0.63231	3.4424	1.7974e-05	-0.0023414
261	0.66906	3.4355	1.9666e-05	-0.0023331
262	0.70573	3.4281	2.1472e-05	-0.0023248
263	0.74232	3.4204	2.3401e-05	-0.0023165
264	0.77882	3.4122	2.5464e-05	-0.0023083
265	0.81524	3.4037	2.767e-05	-0.0023001
266	0.85156	3.3948	3.0029e-05	-0.002292
267	0.88779	3.3855	3.2554e-05	-0.002284
268	0.92392	3.3759	3.5254e-05	-0.0022761
269	0.95994	3.3658	3.8143e-05	-0.0022683
270	0.99585	3.3553	4.1234e-05	-0.0022606
271	1.0316	3.3445	4.454e-05	-0.0022531
272	1.0673	3.3333	4.8075e-05	-0.0022457
273	1.1029	3.3217	5.1853e-05	-0.0022384
274	1.1383	3.3097	5.5889e-05	-0.0022312
275	1.1736	3.2974	6.0198e-05	-0.002224
276	1.2088	3.2846	6.4794e-05	-0.002217
277	1.2438	3.2715	6.9689e-05	-0.00221
278	1.2787	3.2581	7.4896e-05	-0.002203
279	1.3134	3.2442	8.0422e-05	-0.002196
280	1.348	3.23	8.6274e-05	-0.002189
281	1.3825	3.2154	9.2462e-05	-0.0021819
282	1.4167	3.2004	9.9009e-05	-0.0021747
283	1.4509	3.1851	0.00010598	-0.0021673
284	1.4848	3.1694	0.0001134	-0.0021595
285	1.5186	3.1534	0.00012	-0.00215
286	1.5522	3.137	0.0001232	-0.0021366
287	1.5856	3.1202	0.00012559	-0.0021215
288	1.6189	3.1031	0.00012845	-0.002106
289	1.652	3.0856	0.00013177	-0.0020903
290	1.6848	3.0678	0.00013548	-0.0020745
291	1.7175	3.0496	0.00013958	-0.0020587
292	1.75	3.0311	0.00014406	-0.0020428
293	1.7823	3.0122	0.00014892	-0.002027
294	1.8144	2.993	0.00015418	-0.0020112
295	1.8463	2.9734	0.00015982	-0.0019954
296	1.8779	2.9535	0.00016584	-0.0019798
297	1.9094	2.9333	0.00017223	-0.0019643
298	1.9406	2.9127	0.000179	-0.001949
299	1.9716	2.8918	0.00018613	-0.0019338
300	2.0024	2.8706	0.00019361	-0.0019188
301	2.033	2.849	0.00020144	-0.0019041
302	2.0633	2.8272	0.00020961	-0.0018896
303	2.0934	2.8049	0.00021811	-0.0018753
304	2.1232	2.7824	0.00022694	-0.0018613
305	2.1528	2.7596	0.00023609	-0.0018477
306	2.1822	2.7364	0.00024556	-0.0018343
307	2.2113	2.7129	0.00025534	-0.0018212
308	2.2402	2.6892	0.00026542	-0.0018084
309	2.2688	2.6651	0.00027579	-0.001796
310	2.2971	2.6407	0.00028646	-0.0017839
311	2.3252	2.616	0.0002974	-0.0017722
312	2.3531	2.591	0.00030862	-0.0017608
313	2.3806	2.5657	0.00032011	-0.0017497
314	2.4079	2.5401	0.00033185	-0.001739
315	2.4349	2.5142	0.00034384	-0.0017287
316	2.4616	2.4881	0.00035607	-0.0017187
317	2.4881	2.4616	0.00036852	-0.0017091
318	2.5142	2.4349	0.00038119	-0.0016999
319	2.5401	2.4079	0.00039405	-0.001691
320	2.5657	2.3806	0.00040709	-0.0016824
321	2.591	2.3531	0.00042029	-0.0016742
322	2.616	2.3252	0.00043362	-0.0016664
323	2.6407	2.2971	0.00044704	-0.0016588
324	2.6651	2.2688	0.00046052	-0.0016515
325	2.6892	2.2402	0.00047399	-0.0016445
326	2.7129	2.2113	0.00048733	-0.0016378
327	2.7364	2.1822	0.0005	-0.00163
328	2.7596	2.1528	0.00050767	-0.001618
329	2.7824	2.1232	0.00051467	-0.0016048
330	2.8049	2.0934	0.00052157	-0.0015919
331	2.8272	2.0633	0.00052846	-0.0015793
332	2.849	2.033	0.00053544	-0.0015669
333	2.8706	2.0024	0.00054253	-0.0015548
334	2.8918	1.9716	0.0005498	-0.0015429
335	2.9127	1.9406	0.00055725	-0.0015314
336	2.9333	1.9094	0.00056492	-0.0015201
337	2.9535	1.8779	0.00057283	-0.0015091
338	2.9734	1.8463	0.00058099	-0.0014983
339	2.993	1.8144	0.00058942	-0.0014878
340	3.0122	1.7823	0.00059813	-0.0014776
341	3.0644	1.7692	0.0006053	-0.0014609
342	3.0977	1.7885	0.00060278	-0.0014539
343	3.131	1.8077	0.00059961	-0.0014465
344	3.1643	1.8269	0.0005958	-0.0014389
345	3.1976	1.8462	0.00059139	-0.0014312
346	3.2309	1.8654	0.00058642	-0.0014233
347	3.2643	1.8846	0.00058093	-0.0014154
348	3.2976	1.9038	0.00057495	-0.0014075
349	3.3309	1.9231	0.00056854	-0.0013996
350	3.3642	1.9423	0.00056172	-0.0013918
351	3.3975	1.9615	0.00055453	-0.0013842
352	3.4308	1.9808	0.00054702	-0.0013768
353	1.9629	3.4853	1.3814e-05	-0.0019932
354	1.9255	3.5061	5.5403e-06	-0.0020081
355	1.8879	3.5264	-2.4975e-06	-0.0020228
356	1.8502	3.5464	-1.0221e-05	-0.0020372
357	1.8122	3.566	-1.7516e-05	-0.0020514
358	1.7739	3.5851	-2.4233e-05	-0.0020654
359	1.7355	3.6039	-3e-05	-0.00208
360	1.6969	3.6222	-3.224e-05	-0.0020905
361	1.6581	3.6401	-3.3536e-05	-0.0021015
362	1.6191	3.6576	-3.4265e-05	-0.0021124
363	1.58	3.6747	-3.4585e-05	-0.0021231
364	1.5406	3.6914	-3.4613e-05	-0.0021335
365	1.5011	3.7077	-3.4435e-05	-0.0021438
366	1.4614	3.7235	-3.4107e-05	-0.0021538
367	1.4215	3.7389	-3.3665e-05	-0.0021636
368	1.3815	3.7539	-3.3136e-05	-0.0021733
369	1.3413	3.7684	-3.2536e-05	-0.0021829
370	1.3009	3.7825	-3.1876e-05	-0.0021924
371	1.2604	3.7962	-3.1165e-05	-0.0022019
372	1.2198	3.8095	-3.041e-05	-0.0022113
373	1.179	3.8223	-2.9615e-05	-0.0022208
374	1.1381	3.8347	-2.8783e-05	-0.0022302
375	1.0971	3.8466	-2.7917e-05	-0.0022397
376	1.0559	3.8581	-2.7019e-05	-0.0022492
377	1.0146	3.8692	-2.6093e-05	-0.0022587
378	0.97322	3.8798	-2.5139e-05	-0.0022683
379	0.9317	3.89	-2.4159e-05	-0.0022779
380	0.89008	3.8997	-2.3156e-05	-0.0022875
381	0.84836	3.909	-2.2131e-05	-0.0022971
382	0.80654	3.9178	-2.1087e-05	-0.0023067
383	0.76463	3.9262	-2.0023e-05	-0.0023163
384	0.72264	3.9342	-1.8943e-05	-0.0023257
385	0.68056	3.9417	-1.7847e-05	-0.0023351
386	0.6384	3.9487	-1.6738e-05	-0.0023443
387	0.59617	3.9553	-1.5617e-05	-0.0023533
388	0.55387	3.9615	-1.4485e-05	-0.0023621
389	0.51151	3.9672	-1.3344e-05	-0.0023706
390	0.46909	3.9724	-1.2195e-05	-0.0023786
391	0.42661	3.9772	-1.104e-05	-0.0023863
392	0.38409	3.9815	-9.8811e-06	-0.0023934
393	0.34153	3.9854	-8.7198e-06	-0.0023999
394	0.29892	3.9888	-7.559e-06	-0.0024058
395	0.25628	3.9918	-6.4019e-06	-0.0024109
396	0.21361	3.9943	-5.2529e-06	-0.0024152
397	0.17092	3.9963	-4.1179e-06	-0.0024185
398	0.12821	3.9979	-3.0054e-06	-0.0024209
399	0.085479	3.9991	-1.9275e-06	-0.0024221
400	0.042742	3.9998	-9.0392e-07	-0.0024221
401	2.7987	2.8579	0.00025634	-0.0016148
402	2.7686	2.887	0.00024586	-0.0016287
403	2.7382	2.9159	0.00023539	-0.0016428
404	2.7075	2.9444	0.00022492	-0.001657
405	2.6765	2.9726	0.00021448	-0.0016713
406	2.6452	3.0004	0.00020408	-0.0016858
407	2.6137	3.028	0.00019373	-0.0017004
408	2.5818	3.0552	0.00018343	-0.0017151
409	2.5497	3.0821	0.0001732	-0.0017299
410	2.5173	3.1086	0.00016304	-0.0017449
411	2.4846	3.1348	0.00015296	-0.00176
412	2.4516	3.1606	0.00014298	-0.0017752
413	2.4184	3.1861	0.00013308	-0.0017906
414	2.3849	3.2113	0.00012327	-0.0018061
415	2.3511	3.2361	0.00011357	-0.0018216
416	2.3171	3.2605	0.00010396	-0.0018373
417	2.2829	3.2846	9.4456e-05	-0.001853
418	2.2483	3.3083	8.5054e-05	-0.0018687
419	2.2136	3.3317	7.5756e-05	-0.0018845
420	2.1786	3.3547	6.6562e-05	-0.0019003
421	2.1433	3.3773	5.7474e-05	-0.001916
422	2.1078	3.3996	4.8495e-05	-0.0019317
423	2.0721	3.4215	3.963e-05	-0.0019473
424	2.0362	3.443	3.0885e-05	-0.0019628
425	3.4421	2.0377	0.00052675	-0.0013765
426	3.4196	2.0751	0.0005144	-0.0013833
427	3.3968	2.1123	0.00050214	-0.0013902
428	3.3736	2.1492	0.00048995	-0.001397
429	3.3499	2.1859	0.00047781	-0.0014039
430	3.3259	2.2223	0.00046571	-0.0014108
431	3.3014	2.2584	0.00045363	-0.0014176
432	3.2766	2.2943	0.00044157	-0.0014245
433	3.2514	2.3299	0.00042951	-0.0014315
434	3.2258	2.3652	0.00041746	-0.0014385
435	3.1998	2.4003	0.00040544	-0.0014456
436	3.1734	2.435	0.00039347	-0.0014531
437	3.1467	2.4695	0.00038161	-0.0014611
438	3.1195	2.5037	0.00037	-0.00147
439	3.092	2.5376	0.00035945	-0.0014813
440	3.0642	2.5712	0.00034914	-0.0014935
441	3.0359	2.6044	0.00033891	-0.0015063
442	3.0074	2.6374	0.00032872	-0.0015195
443	2.9784	2.67	0.00031851	-0.0015328
444	2.9491	2.7024	0.00030826	-0.0015462
445	2.9195	2.7344	0.00029797	-0.0015597
446	2.8895	2.7661	0.00028762	-0.0015734
447	2.8591	2.7974	0.00027723	-0.0015871
448	-3.4857	1.9621	-0.00056131	-0.0013573
449	-3.5069	1.924	-0.00057392	-0.0013507
450	-3.5277	1.8856	-0.00058667	-0.0013441
451	-3.548	1.847	-0.00059958	-0.0013376
452	-3.568	1.8082	-0.00061264	-0.0013311
453	-3.5875	1.7692	-0.00062584	-0.0013246
454	-3.6066	1.7299	-0.0006392	-0.0013182
455	-3.6252	1.6905	-0.00065269	-0.0013118
456	-3.6435	1.6508	-0.00066632	-0.0013054
457	-3.6612	1.611	-0.00068005	-0.0012991
458	-3.6786	1.571	-0.00069389	-0.0012929
459	-3.6955	1.5307	-0.0007078	-0.0012867
460	-3.712	1.4903	-0.00072177	-0.0012805
461	-3.728	1.4498	-0.00073575	-0.0012744
462	-3.7436	1.409	-0.00074972	-0.0012684
463	-3.7588	1.3681	-0.00076365	-0.0012624
464	-3.7735	1.327	-0.00077748	-0.0012566
465	-3.7877	1.2858	-0.00079118	-0.0012507
466	-3.8015	1.2444	-0.0008047	-0.001245
467	-3.8149	1.2028	-0.00081799	-0.0012393
468	-3.8278	1.1611	-0.00083099	-0.0012338
469	-3.8402	1.1193	-0.00084366	-0.0012283
470	-3.8522	1.0774	-0.00085595	-0.001223
471	-3.8748	0.99307	-0.00087926	-0.0012128
472	-3.8854	0.95074	-0.00089022	-0.0012082
473	-3.8955	0.90831	-0.00090066	-0.0012041
474	-3.9052	0.86576	-0.00091	-0.0012
475	-3.9144	0.82311	-0.0009133	-0.0011996
476	-3.9231	0.78036	-0.00091551	-0.0011993
477	-3.9314	0.73752	-0.0009172	-0.0011995
478	-3.9392	0.69459	-0.00091843	-0.0012
479	-3.9466	0.65158	-0.00091925	-0.0012007
480	-3.9534	0.60849	-0.00091966	-0.0012015
481	-3.9598	0.56533	-0.00091973	-0.0012024
482	-3.9658	0.5221	-0.00091949	-0.0012033
483	-3.9712	0.47881	-0.000919	-0.0012044
484	-3.9762	0.43547	-0.00091831	-0.0012054
485	-3.9807	0.39207	-0.00091748	-0.0012065
486	-3.9848	0.34862	-0.00091655	-0.0012076
487	-3.9883	0.30514	-0.00091558	-0.0012087
488	-3.9914	0.26161	-0.00091459	-0.0012097
489	-3.9941	0.21806	-0.00091363	-0.0012108
490	-3.9962	0.17448	-0.00091273	-0.0012119
491	-3.9979	0.13088	-0.00091191	-0.0012129
492	-3.999	0.08726	-0.0009112	-0.0012139
493	-3.9998	0.043632	-0.00091061	-0.0012149
494	-3.9998	-0.041887	-0.00090985	-0.0012167
495	-3.9991	-0.08377	-0.00090969	-0.0012175
496	-3.998	-0.12564	-0.00090966	-0.0012183
497	-3.9965	-0.1675	-0.00090978	-0.0012191
498	-3.9945	-0.20934	-0.00091001	-0.0012197
499	-3.9921	-0.25116	-0.00091035	-0.0012204
500	-3.9893	-0.29295	-0.00091078	-0.0012209
501	-3.986	-0.33471	-0.00091126	-0.0012214
502	-3.9822	-0.37643	-0.00091177	-0.0012219
503	-3.9781	-0.41811	-0.00091227	-0.0012223
504	-3.9735	-0.45975	-0.00091271	-0.0012226
505	-3.9685	-0.50133	-0.00091306	-0.0012228
506	-3.963	-0.54286	-0.00091327	-0.0012231
507	-3.9571	-0.58433	-0.00091328	-0.0012232
508	-3.9508	-0.62574	-0.00091303	-0.0012233
509	-3.944	-0.66707	-0.00091247	-0.0012233
510	-3.9368	-0.70834	-0.00091156	-0.0012232
511	-3.9291	-0.74953	-0.00091022	-0.001223
512	-3.9211	-0.79063	-0.00090843	-0.0012227
513	-3.9126	-0.83165	-0.00090618	-0.001222
514	-3.9037	-0.87257	-0.00090352	-0.001221
515	-3.8943	-0.9134	-0.0009	-0.00122
516	-3.8845	-0.95413	-0.00089048	-0.0012167
517	-3.8743	-0.99476	-0.00088008	-0.0012134
518	-3.8527	-1.0757	-0.00085798	-0.0012058
519	-3.8412	-1.116	-0.00084622	-0.0012016
520	-3.8293	-1.1561	-0.00083402	-0.0011973
521	-3.817	-1.1962	-0.00082143	-0.0011928
522	-3.8042	-1.2361	-0.00080849	-0.0011883
523	-3.7911	-1.2758	-0.00079526	-0.0011836
524	-3.7775	-1.3155	-0.0007818	-0.0011788
525	-3.7635	-1.355	-0.00076815	-0.001174
526	-3.7491	-1.3943	-0.00075436	-0.0011689
527	-3.7343	-1.4335	-0.00074047	-0.0011638
528	-3.7191	-1.4725	-0.00072653	-0.0011585
